Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
29181673,00000378,false,Rx,0,8,C7,FC,61,21,FF,10,FF,6F,
29183339,00000083,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
29183341,00000254,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
29184410,0000019F,false,Rx,0,6,C3,FD,07,80,00,10,00,00,
29184414,00000301,false,Rx,0,7,EE,CD,05,72,FF,FF,2F,00,
29186095,0000012F,false,Rx,0,8,BD,71,FA,DD,FF,FF,FF,00,
29188304,000000D9,false,Rx,0,8,76,FA,00,10,00,F0,7F,CF,
29188306,00000510,false,Rx,0,8,40,10,00,02,02,92,01,00,
29188308,000000FA,false,Rx,0,8,05,86,12,08,76,76,76,00,
29188310,000002AE,false,Rx,0,8,FF,00,FF,64,FF,AF,64,00,
29188311,000003E9,false,Rx,0,8,FF,FF,0F,FF,FF,FF,FF,FF,
29189551,00000173,false,Rx,0,8,25,FB,00,02,20,00,D2,1F,
29191649,0000008F,false,Rx,0,8,FF,FF,00,7D,F2,FF,FF,FF,
29191653,00000200,false,Rx,0,8,02,00,34,FF,FF,00,FF,C0,
29194396,00000199,false,Rx,0,6,6A,FE,E1,7E,00,20,00,00,
29194398,0000019A,false,Rx,0,6,4C,FE,4A,7F,00,10,00,00,
29195719,000001C0,false,Rx,0,8,02,38,00,40,63,55,55,57,
29195722,000000CA,false,Rx,0,8,06,2D,00,00,00,00,FD,F7,
29195723,00000096,false,Rx,0,8,64,00,54,AA,01,FF,FF,FF,
29197668,0000037F,false,Rx,0,2,FF,F0,00,00,00,00,00,00,
29197670,000000D9,false,Rx,0,8,2B,FB,00,10,00,F0,7F,CF,
29197672,000000A5,false,Rx,0,8,93,0D,FF,F7,FF,00,00,C1,
29198721,00000297,false,Rx,0,7,35,FE,F0,E0,F0,F0,A8,00,
29198724,000000A7,false,Rx,0,7,73,FD,FF,F0,FF,FF,0F,00,
29198726,000000DC,false,Rx,0,6,9F,0D,22,D0,07,EE,00,00,
29198728,00000201,false,Rx,0,8,D6,83,08,93,00,FF,F0,FF,
29198730,000003B4,false,Rx,0,8,FF,FF,FC,FF,F8,F8,00,FF,
29199743,000003FD,false,Rx,0,5,8B,04,20,FF,FF,00,00,00,
29200842,000001A1,false,Rx,0,5,61,C7,00,00,81,00,00,00,
29201943,00000197,false,Rx,0,4,B8,06,FE,FC,00,00,00,00,
29203648,00000083,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
29203650,00000254,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
29203652,00000296,false,Rx,0,5,23,E9,FE,FF,14,00,00,00,
29204650,0000019F,false,Rx,0,6,9E,F0,09,80,00,10,00,00,
29204654,0000036E,false,Rx,0,5,EF,FB,FE,FF,14,00,00,00,
29205619,000001DB,false,Rx,0,8,64,00,0A,6E,C0,FF,00,FF,
29205622,0000003C,false,Rx,0,8,B8,A4,02,92,01,00,2A,FF,
29208651,000000D9,false,Rx,0,8,A5,FC,00,10,00,F0,7F,CF,
29208655,000002AE,false,Rx,0,8,FF,00,FF,64,FF,AF,64,00,
29208657,000000FA,false,Rx,0,8,05,FD,FD,FD,FD,FD,FD,E9,
29208660,000001C8,false,Rx,0,8,00,00,00,00,F0,31,FF,FF,
29209651,00000265,false,Rx,0,8,F4,66,88,13,70,30,FF,FF,
29209654,0000026B,false,Rx,0,8,05,17,FD,FF,FF,FF,FF,FF,
29209656,00000340,false,Rx,0,2,F3,FF,00,00,00,00,00,00,
29211554,0000042B,false,Rx,0,4,95,1F,72,30,00,00,00,00,
29214457,00000199,false,Rx,0,6,10,F1,D7,7E,00,20,00,00,
29214461,0000019A,false,Rx,0,6,30,F1,4A,7F,00,10,00,00,
29216755,000002EB,false,Rx,0,8,BA,FD,11,11,11,62,11,FF,
29216758,000001E4,false,Rx,0,8,85,09,61,61,11,11,11,11,
29218223,000000D9,false,Rx,0,8,F8,FD,00,10,00,F0,7F,CF,
29218226,000000A5,false,Rx,0,8,74,0E,FF,F7,FF,00,00,C1,
29218228,000000A7,false,Rx,0,7,B9,FE,FF,F0,FF,FF,0F,00,
29218229,000000DC,false,Rx,0,6,21,0E,22,D0,07,EE,00,00,
29218231,0000032B,false,Rx,0,8,B9,00,71,38,FF,FF,FF,FF,
29219573,00000302,false,Rx,0,7,F2,F1,B8,6F,01,00,00,00,
29220867,000001A1,false,Rx,0,5,09,C8,00,00,81,00,00,00,
29223426,00000083,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
29223428,00000254,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
29224490,0000019F,false,Rx,0,6,4A,F2,09,80,00,10,00,00,
29226347,00000096,false,Rx,0,8,64,00,54,AA,01,FF,FF,FF,
29228311,000000D9,false,Rx,0,8,1F,FE,00,10,00,F0,7F,CF,
29228313,0000030C,false,Rx,0,5,FD,F2,FE,FF,14,00,00,00,
29228315,000000FA,false,Rx,0,8,00,44,00,E0,7F,01,0A,C4,
29228316,000002AE,false,Rx,0,8,FF,00,FF,64,FF,AF,64,00,
29230210,000000C0,false,Rx,0,2,FC,40,00,00,00,00,00,00,
29230215,000001B3,false,Rx,0,8,C4,12,00,02,00,FF,FF,8D,
29230219,000002A7,false,Rx,0,5,8E,F9,FE,FF,14,00,00,00,
29230221,0000008F,false,Rx,0,8,FF,FF,00,7D,F2,FF,FF,FF,
29231975,00000197,false,Rx,0,4,37,07,FE,FC,00,00,00,00,
29234445,00000199,false,Rx,0,6,C2,F3,E1,7E,00,20,00,00,
29234447,0000019A,false,Rx,0,6,E4,F3,4A,7F,00,10,00,00,
29235697,000001C0,false,Rx,0,8,5F,39,00,40,63,55,55,57,
29235699,00000349,false,Rx,0,5,FE,FF,FE,FF,FF,00,00,00,
29238214,000000D9,false,Rx,0,8,1E,F0,00,10,00,F0,7F,CF,
29238216,000000A5,false,Rx,0,8,75,00,FF,F7,FF,00,00,C1,
29238219,000000A7,false,Rx,0,7,3A,F0,FF,F0,FF,FF,0F,00,
29238221,00000095,false,Rx,0,8,64,68,96,00,00,F0,00,00,
29238223,000000DC,false,Rx,0,6,37,00,22,D0,07,EE,00,00,
29239389,000001CE,false,Rx,0,8,64,68,96,00,00,F0,00,00,
29239391,00000173,false,Rx,0,8,4D,F1,00,02,20,00,D2,1F,
29239393,000001CF,false,Rx,0,8,64,68,96,00,00,F0,00,00,
29241088,000001A1,false,Rx,0,5,94,C9,00,00,81,00,00,00,
29243370,00000083,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
29243372,00000254,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
29244471,0000019F,false,Rx,0,6,B7,F4,01,80,00,10,00,00,
29245570,000001DB,false,Rx,0,8,64,00,0A,6E,C0,FF,00,FF,
29245577,000001E1,false,Rx,0,6,61,F3,00,FF,FF,FF,00,00,
29247431,000002BB,false,Rx,0,5,7B,FB,3F,00,F2,00,00,00,
29247434,000000D9,false,Rx,0,8,43,F1,00,10,00,F0,7F,CF,
29248658,000000FA,false,Rx,0,8,02,C0,08,00,C8,07,D0,D7,
29248662,000002AE,false,Rx,0,8,FF,00,FF,64,FF,AF,64,00,
29248664,00000201,false,Rx,0,8,EC,83,1D,93,00,FF,F0,FF,
29248667,000002C4,false,Rx,0,8,00,00,00,FF,FF,00,00,0F,
29249758,0000029D,false,Rx,0,8,FF,FF,FF,FF,0F,FF,FF,FF,
29254413,00000199,false,Rx,0,6,A3,F5,E1,7E,00,20,00,00,
29254416,00000081,false,Rx,0,8,06,10,00,06,06,05,05,FF,
29254418,0000019A,false,Rx,0,6,85,F5,4A,7F,00,10,00,00,
29256120,00000096,false,Rx,0,8,64,00,54,AA,01,FF,FF,FF,
29258220,000000D9,false,Rx,0,8,A4,F2,00,10,00,F0,7F,CF,
29258223,000000A5,false,Rx,0,8,28,01,FF,F7,FF,00,00,C1,
29258225,000000A7,false,Rx,0,7,7C,F1,FF,F0,FF,FF,0F,00,
29258226,000000DC,false,Rx,0,6,5D,01,22,D0,07,EE,00,00,
29259698,00000302,false,Rx,0,7,F7,F5,B8,6F,01,00,00,00,
29260896,000001A1,false,Rx,0,5,2E,CA,00,00,81,00,00,00,
29260898,000003A1,false,Rx,0,8,00,01,00,03,00,C0,00,F0,
29262020,00000197,false,Rx,0,4,B1,08,FE,FC,00,00,00,00,
29263398,00000083,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
29263402,00000254,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
29264493,0000019F,false,Rx,0,6,3F,F6,F9,7F,00,10,00,00,
29265516,000002E0,false,Rx,0,6,36,FB,75,40,24,FF,00,00,
29265519,00000065,false,Rx,0,8,68,87,30,03,FF,FF,FF,FF,
29268272,000000D9,false,Rx,0,8,F9,F3,00,10,00,F0,7F,CF,
29268276,000001AE,false,Rx,0,3,07,65,1A,00,00,00,00,00,
29268279,000001E4,false,Rx,0,8,62,0A,61,61,11,11,11,11,
29268281,00000145,false,Rx,0,3,C8,9F,F0,00,00,00,00,00,
29268284,000002AE,false,Rx,0,8,FF,00,FF,64,FF,AF,64,00,
29269430,000000FA,false,Rx,0,8,03,10,08,02,38,59,28,CA,
29269433,00000284,false,Rx,0,8,C8,80,0C,FF,FF,FF,FF,0F,
29269436,000002EB,false,Rx,0,8,5D,FE,11,11,11,62,11,FF,
29271522,0000008F,false,Rx,0,8,FF,FF,00,7D,F2,FF,FF,FF,
29271559,00000412,false,Rx,0,4,03,50,00,00,00,00,00,00,
29272531,00000414,false,Rx,0,4,03,54,00,00,00,00,00,00,
29274437,00000199,false,Rx,0,6,77,F7,E1,7E,00,20,00,00,
29274441,0000019A,false,Rx,0,6,EA,F7,40,7F,00,10,00,00,
29275664,000001C0,false,Rx,0,8,B8,3A,00,40,63,55,55,57,
29275668,00000376,false,Rx,0,3,25,19,11,00,00,00,00,00,
29275670,000000CA,false,Rx,0,8,E1,2E,00,00,00,00,FD,F7,
29275673,00000094,false,Rx,0,8,03,50,00,00,FF,FF,FF,FF,
29278161,000000D9,false,Rx,0,8,77,F4,00,10,00,F0,7F,CF,
29278165,000000A5,false,Rx,0,8,CF,02,FF,F7,FF,00,00,C1,
29278168,000000A7,false,Rx,0,7,B6,F2,FF,F0,FF,FF,0F,00,
29278170,000000DC,false,Rx,0,6,E3,02,22,D0,07,EE,00,00,
29279521,00000163,false,Rx,0,8,C7,F7,04,25,13,15,04,F5,
29280807,000001A1,false,Rx,0,5,B3,CB,00,00,81,00,00,00,
29283381,00000083,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
29283385,00000254,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
29284411,0000019F,false,Rx,0,6,40,F8,FF,7F,00,10,00,00,
29284415,0000036F,false,Rx,0,5,D4,FC,FE,FF,14,00,00,00,
29285686,000001DB,false,Rx,0,8,64,00,0A,6E,C0,FF,00,FF,
29285689,0000012F,false,Rx,0,8,5A,72,FA,DD,FF,FF,FF,00,
29285692,00000096,false,Rx,0,8,64,00,54,AA,01,FF,FF,FF,
29288119,000000D9,false,Rx,0,8,2A,F5,00,10,00,F0,7F,CF,
29288122,00000510,false,Rx,0,8,40,10,00,02,02,92,01,00,
29288125,000002AE,false,Rx,0,8,FF,00,FF,64,FF,AF,64,00,
29288127,00000173,false,Rx,0,8,C3,F6,00,02,20,00,D2,1F,
29291938,00000197,false,Rx,0,4,3E,09,FE,FC,00,00,00,00,
29291943,000000AB,false,Rx,0,8,99,F4,04,00,00,D0,FF,FF,
29293097,00000276,false,Rx,0,8,C0,00,00,00,00,C0,FF,FF,
29294413,00000199,false,Rx,0,6,61,F9,E1,7E,00,20,00,00,
29294417,0000019A,false,Rx,0,6,97,F9,54,7F,00,10,00,00,
29296058,00000220,false,Rx,0,8,57,AB,E5,FF,FF,FF,FF,FF,
29298157,000000D9,false,Rx,0,8,CD,F6,00,10,00,F0,7F,CF,
29298160,000000A5,false,Rx,0,8,92,03,FF,F7,FF,00,00,C1,
29298163,000000FA,false,Rx,0,8,05,86,12,08,76,76,76,00,
29298165,000000A7,false,Rx,0,7,F0,F3,FF,F0,FF,FF,0F,00,
29298168,000000DC,false,Rx,0,6,89,03,22,D0,07,EE,00,00,
29299268,00000201,false,Rx,0,8,01,84,33,93,00,FF,F0,FF,
29299273,00000287,false,Rx,0,8,C1,0C,FE,F0,3D,FF,30,FD,
29299277,00000302,false,Rx,0,7,F8,F9,B8,6F,01,00,00,00,
29299279,000003FD,false,Rx,0,5,16,05,20,FF,FF,00,00,00,
29300830,000001A1,false,Rx,0,5,47,CC,00,00,81,00,00,00,
29302059,00000095,false,Rx,0,8,64,68,96,00,00,F0,00,00,
29302061,000001CE,false,Rx,0,8,64,68,96,00,00,F0,00,00,
29302063,000001CF,false,Rx,0,8,64,68,96,00,00,F0,00,00,
29303404,00000083,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
29303407,00000254,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
29304404,0000019F,false,Rx,0,6,61,FA,F1,7F,00,10,00,00,
29305999,0000003C,false,Rx,0,8,E5,A5,02,92,01,00,2A,FF,
29308238,000000D9,false,Rx,0,8,90,F7,00,10,00,F0,7F,CF,
29308242,0000031C,false,Rx,0,8,FF,3F,FF,FF,09,00,40,FD,
29308245,000002AE,false,Rx,0,8,FF,00,FF,64,FF,AF,64,00,
29308248,00000265,false,Rx,0,8,F4,66,88,13,70,30,FF,FF,
29310731,000002A7,false,Rx,0,5,34,FA,FE,FF,14,00,00,00,
29310733,000001C3,false,Rx,0,8,7E,43,00,00,00,00,00,00,
29310735,000001DD,false,Rx,0,8,00,00,00,F0,FF,FF,FF,FF,
29310737,0000008F,false,Rx,0,8,FF,FF,00,7D,F2,FF,FF,FF,
29311824,000000FA,false,Rx,0,8,05,FD,FD,FD,FD,FD,FD,E9,
29313429,0000021D,false,Rx,0,8,00,00,00,FF,FF,FF,FF,FF,
29313432,00000203,false,Rx,0,8,CA,83,00,FF,FF,FF,00,C0,
29313434,00000199,false,Rx,0,6,B5,FB,E1,7E,00,20,00,00,
29314648,0000019A,false,Rx,0,6,FB,FB,45,7F,00,10,00,00,
29315699,000001C0,false,Rx,0,8,E5,3B,00,40,63,55,55,57,
29315701,00000314,false,Rx,0,5,50,80,1D,FF,FF,00,00,00,
29315703,00000096,false,Rx,0,8,64,00,54,AA,01,FF,FF,FF,
29316722,000002EB,false,Rx,0,8,5C,F0,11,11,11,62,11,FF,
29316725,000001E4,false,Rx,0,8,3F,0B,61,61,11,11,11,11,
29318218,000000D9,false,Rx,0,8,CC,F8,00,10,00,F0,7F,CF,
29318220,000000A5,false,Rx,0,8,1C,04,FF,F7,FF,00,00,C1,
29318223,000000A7,false,Rx,0,7,3F,F4,FF,F0,FF,FF,0F,00,
29318225,000000DC,false,Rx,0,6,82,04,22,D0,07,EE,00,00,
29318227,0000032B,false,Rx,0,8,B9,00,72,38,FF,FF,FF,FF,
29320845,000001A1,false,Rx,0,5,DA,CD,00,00,81,00,00,00,
29320848,00000384,false,Rx,0,8,FF,FF,F7,FF,FF,FF,FF,FF,
29321984,00000197,false,Rx,0,4,B2,0A,FE,FC,00,00,00,00,
29321987,000003AF,false,Rx,0,8,50,FD,26,FF,FF,FF,FF,FF,
29323492,00000083,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
29323494,00000254,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
29323496,0000019F,false,Rx,0,6,C0,FC,01,80,00,10,00,00,
29325492,000001DB,false,Rx,0,8,64,00,0A,6E,C0,FF,00,FF,
29325494,000001BB,false,Rx,0,8,FF,FF,00,FF,FF,FF,FF,FF,
29328181,00000540,false,Rx,0,8,40,40,00,00,00,00,01,00,
29328182,000000D9,false,Rx,0,8,91,F9,00,10,00,F0,7F,CF,
29328183,000002AE,false,Rx,0,8,FF,00,FF,64,FF,AF,64,00,
29328184,000000FA,false,Rx,0,8,00,54,00,E0,7F,01,0A,C4,
29330244,000002F4,false,Rx,0,2,00,00,00,00,00,00,00,00,
29330245,000001B3,false,Rx,0,8,C4,12,00,03,00,FF,FF,8E,
29334399,00000199,false,Rx,0,6,6F,FD,EB,7E,00,20,00,00,
29334399,0000019A,false,Rx,0,6,94,FD,3B,7F,00,10,00,00,
29338168,000000D9,false,Rx,0,8,76,FA,00,10,00,F0,7F,CF,
29338169,000000A5,false,Rx,0,8,41,05,FF,F7,FF,00,00,C1,
29338170,000000A7,false,Rx,0,7,79,F5,FF,F0,FF,FF,0F,00,
29338171,000000DC,false,Rx,0,6,E8,05,22,D0,07,EE,00,00,
29339534,00000173,false,Rx,0,8,25,FB,00,02,20,00,D2,1F,
29339534,00000302,false,Rx,0,7,FD,FD,B8,6F,01,00,00,00,
29340812,000001A1,false,Rx,0,5,60,CE,00,00,81,00,00,00,
29343301,00000083,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
29343302,00000254,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
29344429,0000019F,false,Rx,0,6,06,FE,FD,7F,00,10,00,00,
29346220,000002A5,false,Rx,0,2,FE,FE,00,00,00,00,00,00,
29346220,00000096,false,Rx,0,8,64,00,54,AA,01,FF,FF,FF,
29347393,000002BB,false,Rx,0,5,8F,FC,3F,00,F2,00,00,00,
29347395,000000D9,false,Rx,0,8,2B,FB,00,10,00,F0,7F,CF,
29348747,000000FA,false,Rx,0,8,02,C0,08,00,C8,07,D0,D7,
29348749,000002AE,false,Rx,0,8,FF,00,FF,64,FF,AF,64,00,
29348749,00000201,false,Rx,0,8,17,84,48,93,00,FF,F0,FF,
29348750,000002C4,false,Rx,0,8,00,00,00,FF,FF,00,00,0F,
29349789,0000029D,false,Rx,0,8,FF,FF,FF,FF,0F,FF,FF,FF,
29351423,0000008F,false,Rx,0,8,FF,FF,00,7D,F2,FF,FF,FF,
29351424,00000197,false,Rx,0,4,3D,0B,FE,FC,00,00,00,00,
29354410,00000199,false,Rx,0,6,7C,F0,E1,7E,00,20,00,00,
29354411,0000019A,false,Rx,0,6,8A,F0,54,7F,00,10,00,00,
29355635,000001C0,false,Rx,0,8,6B,3C,00,40,63,55,55,57,
29355635,000000CA,false,Rx,0,8,E0,20,00,00,00,00,FD,F7,
29358162,000000D9,false,Rx,0,8,A5,FC,00,10,00,F0,7F,CF,
29358162,000000A5,false,Rx,0,8,A6,06,FF,F7,FF,00,00,C1,
29358163,000000A7,false,Rx,0,7,B3,F6,FF,F0,FF,FF,0F,00,
29358163,000000DC,false,Rx,0,6,56,06,22,D0,07,EE,00,00,
29358164,00000095,false,Rx,0,8,64,68,96,00,00,F0,00,00,
29359259,000001CE,false,Rx,0,8,64,68,96,00,00,F0,00,00,
29359260,000001CF,false,Rx,0,8,64,68,96,00,00,F0,00,00,
29361494,000001A1,false,Rx,0,5,95,C0,00,00,81,00,00,00,
29363424,00000083,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
29363424,00000254,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
29364602,0000019F,false,Rx,0,6,13,F1,FB,7F,00,10,00,00,
29364602,0000036E,false,Rx,0,5,1B,FC,FE,FF,14,00,00,00,
29365642,000001DB,false,Rx,0,8,64,00,0A,6E,C0,FF,00,FF,
29365642,000002E0,false,Rx,0,6,3D,FC,75,40,24,FF,00,00,
29365643,00000065,false,Rx,0,8,34,88,30,03,FF,FF,FF,FF,
29368265,000000D9,false,Rx,0,8,F8,FD,00,10,00,F0,7F,CF,
29368266,000002AE,false,Rx,0,8,FF,00,FF,64,FF,AF,64,00,
29368267,000000FA,false,Rx,0,8,03,10,08,02,38,59,28,CA,
29368267,000001AE,false,Rx,0,3,07,65,1A,00,00,00,00,00,
29369421,000001E4,false,Rx,0,8,B1,0C,61,61,11,11,11,11,
29369422,00000284,false,Rx,0,8,C8,80,0C,FF,FF,FF,FF,0F,
29369422,000002EB,false,Rx,0,8,01,F1,11,11,11,62,11,FF,
29374430,00000199,false,Rx,0,6,A8,F2,E1,7E,00,20,00,00,
29374431,0000019A,false,Rx,0,6,E6,F2,45,7F,00,10,00,00,
29375637,00000376,false,Rx,0,3,F1,1A,11,00,00,00,00,00,
29375638,00000096,false,Rx,0,8,64,00,54,AA,01,FF,FF,FF,
29378607,000000D9,false,Rx,0,8,1F,FE,00,10,00,F0,7F,CF,
29378608,000000A5,false,Rx,0,8,FB,07,FF,F7,FF,00,00,C1,
29378608,000000A7,false,Rx,0,7,F5,F7,FF,F0,FF,FF,0F,00,
29378609,000000DC,false,Rx,0,6,3C,07,22,D0,07,EE,00,00,
29379647,00000163,false,Rx,0,8,6B,F2,04,25,13,15,06,F5,
29379647,00000302,false,Rx,0,7,38,F2,B8,6F,01,00,00,00,
29380821,000001A1,false,Rx,0,5,08,C1,00,00,81,00,00,00,
29382020,00000197,false,Rx,0,4,B7,0C,FE,FC,00,00,00,00,
29383321,00000083,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
29383322,00000254,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
29384388,0000019F,false,Rx,0,6,F2,F3,05,80,00,10,00,00,
29384389,00000301,false,Rx,0,7,6D,C3,05,72,FF,FF,2F,00,
29386335,0000012F,false,Rx,0,8,07,73,FA,DD,FF,FF,FF,00,
29388611,000000D9,false,Rx,0,8,1E,F0,00,10,00,F0,7F,CF,
29388612,00000510,false,Rx,0,8,40,10,00,02,02,92,01,00,
29388612,0000030C,false,Rx,0,5,60,F3,FE,FF,14,00,00,00,
29388613,000000FA,false,Rx,0,8,05,86,12,08,76,76,76,00,
29388613,000002AE,false,Rx,0,8,FF,00,FF,64,FF,AF,64,00,
29389595,000003E9,false,Rx,0,8,FF,FF,0F,FF,FF,FF,FF,FF,
29389596,00000173,false,Rx,0,8,4D,F1,00,02,20,00,D2,1F,
29391069,000002A7,false,Rx,0,5,A9,FB,FE,FF,14,00,00,00,
29391070,0000008F,false,Rx,0,8,FF,FF,00,7D,F2,FF,FF,FF,
29394544,00000199,false,Rx,0,6,C9,F4,E1,7E,00,20,00,00,
29394544,0000019A,false,Rx,0,6,3F,F4,54,7F,00,10,00,00,
29395812,000001C0,false,Rx,0,8,36,3D,00,40,63,55,55,57,
29397600,0000037F,false,Rx,0,2,FF,F0,00,00,00,00,00,00,
29397600,000000D9,false,Rx,0,8,43,F1,00,10,00,F0,7F,CF,
29398594,000000A5,false,Rx,0,8,A7,08,FF,F7,FF,00,00,C1,
29398594,00000297,false,Rx,0,7,B6,F0,F0,E0,F0,F0,A8,00,
29398595,000000A7,false,Rx,0,7,30,F8,FF,F0,FF,FF,0F,00,
29398595,000000DC,false,Rx,0,6,40,08,22,D0,07,EE,00,00,
29398596,00000201,false,Rx,0,8,2C,84,5E,93,00,FF,F0,FF,
29399476,000003B4,false,Rx,0,8,FF,FF,FC,FF,F8,F8,00,FF,
29399478,000003FD,false,Rx,0,5,AC,06,20,FF,FF,00,00,00,
29400790,000001A1,false,Rx,0,5,B2,C2,00,00,81,00,00,00,
29403603,00000083,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
29403604,00000254,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
29404605,0000019F,false,Rx,0,6,81,F5,F9,7F,00,10,00,00,
29405560,000001DB,false,Rx,0,8,64,00,0A,6E,C0,FF,00,FF,
29405561,0000003C,false,Rx,0,8,02,A6,02,92,01,00,2A,FF,
29405561,00000096,false,Rx,0,8,64,00,54,AA,01,FF,FF,FF,
29408605,000000D9,false,Rx,0,8,A4,F2,00,10,00,F0,7F,CF,
29408608,000000FA,false,Rx,0,8,05,FD,FD,FD,FD,FD,FD,E9,
29408609,000002AE,false,Rx,0,8,FF,00,FF,64,FF,AF,64,00,
29408609,000001C8,false,Rx,0,8,00,00,00,00,F0,31,FF,FF,
29409610,00000265,false,Rx,0,8,F4,66,88,13,70,30,FF,FF,
29409611,00000340,false,Rx,0,2,F3,FF,00,00,00,00,00,00,
29410609,0000042B,false,Rx,0,4,95,1F,72,30,00,00,00,00,
29412155,00000197,false,Rx,0,4,38,0D,FE,FC,00,00,00,00,
29414498,00000199,false,Rx,0,6,1D,F6,E1,7E,00,20,00,00,
29414500,0000019A,false,Rx,0,6,53,F6,45,7F,00,10,00,00,
29416640,000002EB,false,Rx,0,8,E6,F2,11,11,11,62,11,FF,
29416641,000001E4,false,Rx,0,8,EC,0D,61,61,11,11,11,11,
29418207,000000D9,false,Rx,0,8,F9,F3,00,10,00,F0,7F,CF,
29418209,000000A5,false,Rx,0,8,FA,09,FF,F7,FF,00,00,C1,
29418210,000000A7,false,Rx,0,7,76,F9,FF,F0,FF,FF,0F,00,
29418211,000000DC,false,Rx,0,6,2A,09,22,D0,07,EE,00,00,
29418212,00000095,false,Rx,0,8,64,68,96,00,00,F0,00,00,
29419381,000001CE,false,Rx,0,8,64,68,96,00,00,F0,00,00,
29419382,000001CF,false,Rx,0,8,64,68,96,00,00,F0,00,00,
29419384,00000302,false,Rx,0,7,3D,F6,B8,6F,01,00,00,00,
29419385,0000032B,false,Rx,0,8,B9,00,74,38,FF,FF,FF,FF,
29421511,000001A1,false,Rx,0,5,2F,C3,00,00,81,00,00,00,
29423610,00000083,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
29423612,00000254,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
29424614,0000019F,false,Rx,0,6,2E,F7,03,80,00,10,00,00,
29428631,000000D9,false,Rx,0,8,77,F4,00,10,00,F0,7F,CF,
29428634,000000FA,false,Rx,0,8,00,64,00,E0,7F,01,0A,C4,
29428636,000002AE,false,Rx,0,8,FF,00,FF,64,FF,AF,64,00,
29430639,000000C0,false,Rx,0,2,FD,40,00,00,00,00,00,00,
29430641,000001B3,false,Rx,0,8,C4,12,00,04,00,FF,FF,8F,
29430643,0000008F,false,Rx,0,8,FF,FF,00,7D,F2,FF,FF,FF,
29434641,00000199,false,Rx,0,6,0B,F8,E1,7E,00,20,00,00,
29434643,0000019A,false,Rx,0,6,2F,F8,58,7F,00,10,00,00,
29435687,000001C0,false,Rx,0,8,D1,3E,00,40,63,55,55,57,
29435690,000000CA,false,Rx,0,8,BD,21,00,00,00,00,FD,F7,
29435693,00000349,false,Rx,0,5,FE,FF,FE,FF,FF,00,00,00,
29435697,00000096,false,Rx,0,8,64,00,54,AA,01,FF,FF,FF,
29438430,000000D9,false,Rx,0,8,2A,F5,00,10,00,F0,7F,CF,
29438434,000000A5,false,Rx,0,8,1D,0A,FF,F7,FF,00,00,C1,
29438437,000000A7,false,Rx,0,7,BC,FA,FF,F0,FF,FF,0F,00,
29438440,000000DC,false,Rx,0,6,94,0A,22,D0,07,EE,00,00,
29439656,00000173,false,Rx,0,8,C3,F6,00,02,20,00,D2,1F,
29440806,000001A1,false,Rx,0,5,DB,C4,00,00,81,00,00,00,
29442164,00000197,false,Rx,0,4,B4,0E,FE,FC,00,00,00,00,
29443440,00000083,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
29443443,00000254,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
29443447,00000293,false,Rx,0,5,58,A9,FE,FF,14,00,00,00,
29444669,0000019F,false,Rx,0,6,83,F9,09,80,00,10,00,00,
29444674,0000036F,false,Rx,0,5,49,FD,FE,FF,14,00,00,00,
29445723,000001DB,false,Rx,0,8,64,00,0A,6E,C0,FF,00,FF,
29445726,00000416,false,Rx,0,8,9A,00,00,80,11,02,62,F2,
